"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"329",23277340,"lstephanski",315281,"e4e4addcc7f1777b6ad1",3054,"edited survey tool",5.7,"2016-12-14 14:49:54 UTC","","","{""session"":""596d646c2017d23c89ff7bd733509e67811c3bfceb7d1dc4096be461bf91685f"",""viewport"":{""width"":1152,""height"":575},""started_at"":""2016-12-14T14:49:48.901Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:49:54.120Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":675,""clientHeight"":480,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4643207"":{""retired"":{""id"":3162840,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:49:54.828Z"",""updated_at"":""2016-12-16T21:58:23.944Z"",""retired_at"":""2016-12-16T21:58:23.899Z"",""subject_id"":4643207,""retirement_reason"":null},""id"":23551,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S04-HAP1-WI15/S04-HAP1-WI15 (1434).JPG"",""image_name"":""S04-HAP1-WI15 (1434).JPG""}}",4643207
"330",23277341,"Skruttis",1218396,"c94def0b326a2ffa8b77",3054,"edited survey tool",5.7,"2016-12-14 14:49:54 UTC","","","{""session"":""81fad30e72b1a78b55bc5034cb83cd7ac784de71c6a1bb7f7cc528f3120f4779"",""viewport"":{""width"":360,""height"":580},""started_at"":""2016-12-14T14:49:41.023Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0; FRD-L09 Build/HUAWEIFRD-L09) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T14:49:54.615Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":241,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4627524"":{""retired"":{""id"":3162841,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:49:54.993Z"",""updated_at"":""2016-12-19T19:09:01.160Z"",""retired_at"":""2016-12-19T19:09:01.156Z"",""subject_id"":4627524,""retirement_reason"":null},""id"":8793,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D08-DAW3-WI15/D08-DAW3-WI15 (2028).JPG"",""image_name"":""D08-DAW3-WI15 (2028).JPG""}}",4627524
"331",23277342,"elcwt",741613,"332d33950ae2d9468dee",3054,"edited survey tool",5.7,"2016-12-14 14:49:55 UTC","","","{""session"":""9fb906ff83e30ed55cbdf9b547c29caa6328348e796f77fba82577059fce3ae4"",""viewport"":{""width"":1386,""height"":835},""started_at"":""2016-12-14T14:49:48.321Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:49:55.583Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":773,""clientHeight"":550,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""SQRRLGR"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4625023"":{""retired"":{""id"":3162842,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:49:55.987Z"",""updated_at"":""2016-12-27T14:36:18.055Z"",""retired_at"":""2016-12-27T14:36:18.051Z"",""subject_id"":4625023,""retirement_reason"":null},""id"":6292,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D05-ADC1-WI15/D05-ADC1-WI15 (21).JPG"",""image_name"":""D05-ADC1-WI15 (21).JPG""}}",4625023
"332",23277345,"cpulawski",2122,"f949cefdc6684a110f47",3054,"edited survey tool",5.7,"2016-12-14 14:49:58 UTC","","","{""session"":""b1d68ca576ad0c33db85c55b1818999bf70a0fdd0ed24df92e8e37ffd5b63712"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2016-12-14T14:49:50.766Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:49:58.584Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4629187"":{""retired"":{""id"":3162844,""workflow_id"":3054,""classifications_count"":8,""created_at"":""2016-12-14T14:49:58.928Z"",""updated_at"":""2017-02-16T14:39:15.258Z"",""retired_at"":""2017-02-16T14:39:15.177Z"",""subject_id"":4629187,""retirement_reason"":""nothing_here""},""id"":10456,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D09-VTC1-WI15/D09-VTC1-WI15 (117).JPG"",""image_name"":""D09-VTC1-WI15 (117).JPG""}}",4629187
"333",23277346,"byague",1423286,"560645b9a6fbd6a761db",3054,"edited survey tool",5.7,"2016-12-14 14:49:59 UTC","","","{""session"":""1471901d13069c04a04656c6486adae96d670a28cc43fa40e1fe6123bb33828d"",""viewport"":{""width"":1280,""height"":671},""started_at"":""2016-12-14T14:49:49.108Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:50.0) Gecko/20100101 Firefox/50.0"",""utc_offset"":""25200"",""finished_at"":""2016-12-14T14:49:58.652Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":673,""clientHeight"":479,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4640877"":{""retired"":{""id"":3162845,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:49:59.198Z"",""updated_at"":""2016-12-20T13:35:07.698Z"",""retired_at"":""2016-12-20T13:35:07.684Z"",""subject_id"":4640877,""retirement_reason"":null},""id"":21221,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S02-TNW1-WI15/S02-TNW1-WI15 (320).JPG"",""image_name"":""S02-TNW1-WI15 (320).JPG""}}",4640877
"334",23277347,"michelle.beth.steele",1464002,"4d5eca383bce666d2bb6",3054,"edited survey tool",5.7,"2016-12-14 14:49:59 UTC","","","{""session"":""706e4315bf7449d632b7ac71d9b5cf0f39d691152dd7234cf0d4c1c96570bc98"",""viewport"":{""width"":1580,""height"":788},""started_at"":""2016-12-14T14:49:41.111Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:50.0) Gecko/20100101 Firefox/50.0"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:49:59.708Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4635819"":{""retired"":{""id"":3162846,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:50:00.095Z"",""updated_at"":""2016-12-19T01:59:20.086Z"",""retired_at"":""2016-12-19T01:59:20.074Z"",""subject_id"":4635819,""retirement_reason"":null},""id"":17088,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R08-VLG1-WI15/R08-VlG1-WI15 (715).JPG"",""image_name"":""R08-VlG1-WI15 (715).JPG""}}",4635819
"335",23277349,"skaquilts",317899,"ef9c331ef4e27f488a24",3054,"edited survey tool",5.7,"2016-12-14 14:50:00 UTC","","","{""session"":""39fbf7d570acbb13c28f8bcd8c941d0e6727e36d23f87501936984878a4fd146"",""viewport"":{""width"":1661,""height"":1074},""started_at"":""2016-12-14T14:49:53.003Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14"",""utc_offset"":""25200"",""finished_at"":""2016-12-14T14:50:00.391Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":844,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4640556"":{""retired"":{""id"":3162847,""workflow_id"":3054,""classifications_count"":16,""created_at"":""2016-12-14T14:50:00.914Z"",""updated_at"":""2016-12-16T23:16:30.478Z"",""retired_at"":""2016-12-16T23:16:30.461Z"",""subject_id"":4640556,""retirement_reason"":null},""id"":20964,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S02-TNW1-WI15/S02-TNW1-WI15 (1611).JPG"",""image_name"":""S02-TNW1-WI15 (1611).JPG""}}",4640556
"336",23277350,"not-logged-in-2d2ab7170b3d75ce1033",NA,"2d2ab7170b3d75ce1033",3054,"edited survey tool",5.7,"2016-12-14 14:50:01 UTC","","","{""session"":""f422a072bd5332f71344b2eb716b3874657a2ffa3bcb7e3d71a07a0c4af56235"",""viewport"":{""width"":1920,""height"":990},""started_at"":""2016-12-14T14:49:51.127Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:50:01.413Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4643239"":{""retired"":{""id"":3162848,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:50:01.652Z"",""updated_at"":""2016-12-17T12:24:33.619Z"",""retired_at"":""2016-12-17T12:24:33.613Z"",""subject_id"":4643239,""retirement_reason"":null},""id"":23583,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S04-HAP1-WI15/S04-HAP1-WI15 (1463).JPG"",""image_name"":""S04-HAP1-WI15 (1463).JPG""}}",4643239
"337",23277351,"TAukett",1534804,"5fc09831c52c38c33a92",3054,"edited survey tool",5.7,"2016-12-14 14:50:02 UTC","","","{""session"":""247300d34c487900e103575b340dadf844918fec89fcdf1ffb990ca1a1257adb"",""viewport"":{""width"":1280,""height"":894},""started_at"":""2016-12-14T14:49:42.633Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:50:01.419Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":657,""clientHeight"":467,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""FXGR"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4625370"":{""retired"":{""id"":3162849,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:50:03.008Z"",""updated_at"":""2016-12-19T21:37:55.906Z"",""retired_at"":""2016-12-19T21:37:55.890Z"",""subject_id"":4625370,""retirement_reason"":null},""id"":6639,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D05-MIA1-MIA/D05-MIA1-WI15 (9).JPG"",""image_name"":""D05-MIA1-WI15 (9).JPG""}}",4625370
"338",23277352,"cathcollins",418993,"ec03217ed7c381471739",3054,"edited survey tool",5.7,"2016-12-14 14:50:03 UTC","","","{""session"":""fdc32bd8a2035f3798297821ae534c45b5277e98950760edffb4e53da49e1f57"",""viewport"":{""width"":1434,""height"":776},""started_at"":""2016-12-14T14:49:37.135Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:50:03.238Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":818,""clientHeight"":582,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""CT"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4636172"":{""retired"":{""id"":3162850,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:50:03.616Z"",""updated_at"":""2017-01-26T13:16:34.186Z"",""retired_at"":""2017-01-26T13:16:34.096Z"",""subject_id"":4636172,""retirement_reason"":null},""id"":17441,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R08-WBK1-WI15/R08-WBK1-WI15 (44).JPG"",""image_name"":""R08-WBK1-WI15 (44).JPG""}}",4636172
"339",23277354,"lambry",194,"776ed91edf33c2df6f0c",3054,"edited survey tool",5.7,"2016-12-14 14:50:04 UTC","","","{""session"":""1e682681130b499e6f12bea83e0e3bc3f3607f4150936206483f3cb633fad6ad"",""viewport"":{""width"":2287,""height"":1154},""started_at"":""2016-12-14T14:49:47.332Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0"",""utc_offset"":""-3600"",""finished_at"":""2016-12-14T14:50:04.004Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4620211"":{""retired"":{""id"":3162708,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:47:17.875Z"",""updated_at"":""2016-12-18T16:30:22.113Z"",""retired_at"":""2016-12-18T16:30:22.109Z"",""subject_id"":4620211,""retirement_reason"":null},""id"":1644,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D02-SCP1-WI15/D02-SCP1-WI15 (32).JPG"",""image_name"":""D02-SCP1-WI15 (32).JPG""}}",4620211
"340",23277356,"elcwt",741613,"332d33950ae2d9468dee",3054,"edited survey tool",5.7,"2016-12-14 14:50:05 UTC","","","{""session"":""9fb906ff83e30ed55cbdf9b547c29caa6328348e796f77fba82577059fce3ae4"",""viewport"":{""width"":1386,""height"":835},""started_at"":""2016-12-14T14:49:55.596Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:50:05.119Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":773,""clientHeight"":550,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""HMN"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4634940"":{""retired"":{""id"":3162852,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:50:05.717Z"",""updated_at"":""2016-12-18T23:00:13.191Z"",""retired_at"":""2016-12-18T23:00:13.145Z"",""subject_id"":4634940,""retirement_reason"":null},""id"":16209,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R08-PAP1-WI15/R08-PAP1-WI15 (5).JPG"",""image_name"":""R08-PAP1-WI15 (5).JPG""}}",4634940
"341",23277358,"byague",1423286,"560645b9a6fbd6a761db",3054,"edited survey tool",5.7,"2016-12-14 14:50:06 UTC","","","{""session"":""1471901d13069c04a04656c6486adae96d670a28cc43fa40e1fe6123bb33828d"",""viewport"":{""width"":1280,""height"":671},""started_at"":""2016-12-14T14:49:58.680Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:50.0) Gecko/20100101 Firefox/50.0"",""utc_offset"":""25200"",""finished_at"":""2016-12-14T14:50:06.362Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":673,""clientHeight"":479,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4641844"":{""retired"":{""id"":3162853,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:50:06.853Z"",""updated_at"":""2016-12-24T03:26:03.326Z"",""retired_at"":""2016-12-24T03:26:03.322Z"",""subject_id"":4641844,""retirement_reason"":null},""id"":22188,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S03-JKP2-WI15/S03-JKP2-WI15 (136).JPG"",""image_name"":""S03-JKP2-WI15 (136).JPG""}}",4641844
"342",23277360,"cpulawski",2122,"f949cefdc6684a110f47",3054,"edited survey tool",5.7,"2016-12-14 14:50:07 UTC","","","{""session"":""b1d68ca576ad0c33db85c55b1818999bf70a0fdd0ed24df92e8e37ffd5b63712"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2016-12-14T14:49:58.584Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:50:07.740Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4627019"":{""retired"":{""id"":3162855,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:50:08.106Z"",""updated_at"":""2016-12-17T17:07:53.811Z"",""retired_at"":""2016-12-17T17:07:53.797Z"",""subject_id"":4627019,""retirement_reason"":null},""id"":8288,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D08-DAW3-WI15/D08-DAW3-WI15 (1574).JPG"",""image_name"":""D08-DAW3-WI15 (1574).JPG""}}",4627019
"343",23277361,"michelle.beth.steele",1464002,"4d5eca383bce666d2bb6",3054,"edited survey tool",5.7,"2016-12-14 14:50:08 UTC","","","{""session"":""706e4315bf7449d632b7ac71d9b5cf0f39d691152dd7234cf0d4c1c96570bc98"",""viewport"":{""width"":1580,""height"":788},""started_at"":""2016-12-14T14:49:59.720Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:50.0) Gecko/20100101 Firefox/50.0"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:50:08.048Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4631127"":{""retired"":{""id"":3162856,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:50:08.419Z"",""updated_at"":""2016-12-23T23:33:11.921Z"",""retired_at"":""2016-12-23T23:33:11.907Z"",""subject_id"":4631127,""retirement_reason"":null},""id"":12396,""file_path"":""Z:/TransectTrailCamPics/WI15//Other/Jarvis extra/PICT0372.JPG"",""image_name"":""PICT0372.JPG""}}",4631127
"344",23277363,"lstephanski",315281,"e4e4addcc7f1777b6ad1",3054,"edited survey tool",5.7,"2016-12-14 14:50:09 UTC","","","{""session"":""596d646c2017d23c89ff7bd733509e67811c3bfceb7d1dc4096be461bf91685f"",""viewport"":{""width"":1152,""height"":575},""started_at"":""2016-12-14T14:49:54.125Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:50:08.937Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":675,""clientHeight"":480,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4647129"":{""retired"":{""id"":3162857,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:50:09.478Z"",""updated_at"":""2016-12-17T14:58:19.606Z"",""retired_at"":""2016-12-17T14:58:19.603Z"",""subject_id"":4647129,""retirement_reason"":""flagged""},""id"":27474,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S09-KTP1-WI15/S09-KTP1-WI15 (988).JPG"",""image_name"":""S09-KTP1-WI15 (988).JPG""}}",4647129
