"","subject_ids","user_name","classification_id","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","how_many","young","behavior_EATING","behavior_INTERACTING","behavior_MOVING","behavior_RESTING","behavior_STANDING","empty"
"113",10433011,"aliburchard",60544509,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"114",10434360,"aliburchard",60544514,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"115",10456686,"aliburchard",60544517,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"116",10460500,"aliburchard",60544520,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"117",10318486,"Jan9",60545073,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GIRAFFE","1","NO",1,0,0,0,0,NA
"118",10318958,"Jan9",60545132,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""YES""), filters = list()))",1,1,"ELEPHANT","3","YES",0,0,1,0,0,NA
"119",10319746,"Jan9",60545268,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""6"", WHATBEHAVIORSDOYOUSEE = list(""EATING"", ""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","6","NO",1,0,0,0,1,NA
"120",10434232,"Jan9",60545366,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"121",10320001,"not-logged-in-07bfc4c63c46581098c4",60545391,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",0,0,0,0,1,NA
"122",10435551,"not-logged-in-07bfc4c63c46581098c4",60545427,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"123",10436453,"not-logged-in-07bfc4c63c46581098c4",60545434,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"124",10457012,"not-logged-in-07bfc4c63c46581098c4",60545457,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",0,0,1,0,0,NA
"125",10457631,"not-logged-in-07bfc4c63c46581098c4",60545509,307.77,1,"T3",NA,"list(list(choice = ""ELAND"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELAND","3","NO",1,0,0,0,0,NA
"126",10457917,"not-logged-in-07bfc4c63c46581098c4",60545515,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"127",10436336,"Jan9",60545542,307.77,1,"T3",NA,"list(list(choice = ""GROUNDSQUIRREL"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list(LIKE = ""WEASEL"")))",1,1,"GROUNDSQUIRREL","1","NO",0,0,0,0,1,NA
"128",10456095,"Jan9",60545602,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","3","NO",0,0,0,0,1,NA
"129",10458224,"Jan9",60545765,307.77,1,"T3",NA,"list(list(choice = ""HYENA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list(LIKE = ""CATDOG"")))",1,1,"HYENA","1","NO",0,0,1,0,0,NA
"130",10460585,"Jan9",60545911,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"131",10463031,"Jan9",60546197,307.77,1,"T3",NA,"list(list(choice = ""KUDU"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list(LIKE = ""ANTELOPEDEER"")))",1,1,"KUDU","2","NO",0,0,0,0,1,NA
"132",10476190,"Jan9",60546460,307.77,1,"T3",NA,"list(list(choice = ""GERENUK"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list(LIKE = ""ANTELOPEDEER"")))",1,1,"GERENUK","1","NO",1,0,0,0,0,NA
"133",10318437,"Jan9",60546680,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"134",10431352,"Jan9",60546769,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"135",10456988,"Jan9",60546848,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","2","NO",0,0,1,0,0,NA
"136",10319385,"cogs",60546943,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"137",10432289,"cogs",60546954,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"138",10434323,"cogs",60546963,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"139",10435241,"cogs",60546971,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"140",10435783,"cogs",60546984,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"141",10454041,"cogs",60546988,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"142",10318681,"BellaUmbrella",60547091,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"143",10318858,"BellaUmbrella",60547130,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","1","NO",0,0,0,0,1,NA
"144",10431866,"BellaUmbrella",60547141,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"145",10435347,"BellaUmbrella",60547159,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"146",10435630,"BellaUmbrella",60547165,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"147",10454155,"cogs",60547253,307.77,1,"T3",NA,"list(list(choice = ""BUFFALO"", answers = list(HOWMANY = ""1150"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"BUFFALO","1150","NO",0,0,0,0,1,NA
"148",10319021,"aedegus",60547286,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GIRAFFE","1","NO",0,0,0,0,1,NA
"149",10320475,"aedegus",60547406,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""1150"", WHATBEHAVIORSDOYOUSEE = list(""EATING"", ""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"LIVESTOCK","1150","NO",1,0,0,0,1,"Nothing Here"
"150",10432647,"aedegus",60547438,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"151",10436834,"aedegus",60547490,307.77,1,"T3",NA,"list(list(choice = ""GROUNDSQUIRREL"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list(LIKE = ""WEASEL"")))",1,1,"GROUNDSQUIRREL","1","NO",0,0,1,0,0,NA
"152",10454831,"aedegus",60547527,307.77,1,"T3",NA,"list(list(choice = ""WARTHOG"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"WARTHOG","2","NO",1,0,0,0,0,NA
"153",10455034,"aedegus",60547555,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","2","NO",0,0,1,0,0,NA
"154",10460114,"aedegus",60547606,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"155",10461290,"aedegus",60547629,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","2","NO",0,0,1,0,0,NA
"156",10462323,"aedegus",60547658,307.77,1,"T3",NA,"list(list(choice = ""HYENA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"HYENA","1","NO",0,0,1,0,0,NA
"157",10465876,"aedegus",60547692,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""6"", WHATBEHAVIORSDOYOUSEE = list(""EATING"", ""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","6","NO",1,0,0,0,1,NA
"158",10318723,"aedegus",60547701,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"159",10318853,"aedegus",60547732,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","1","NO",0,0,0,0,1,NA
"160",10434361,"aedegus",60547755,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"161",10435654,"aedegus",60547773,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"162",10455474,"aedegus",60547793,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"", ""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","3","NO",1,0,0,0,1,NA
"163",10456654,"aedegus",60547815,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"164",10431118,"Uganalandia",60547847,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"165",10319158,"cogs",60547856,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"166",10457032,"aedegus",60547878,307.77,1,"T3",NA,"list(list(choice = ""LEOPARD"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""RESTING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"LEOPARD","1","NO",0,0,0,1,0,NA
"167",10458420,"aedegus",60547889,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"168",10465143,"aedegus",60547911,307.77,1,"T3",NA,"list(list(choice = ""HYENA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"HYENA","1","NO",0,0,1,0,0,NA
"169",10466102,"aedegus",60547936,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","2","NO",1,0,0,0,0,NA
"170",10318325,"aedegus",60547969,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",1,0,0,0,0,NA
"171",10431254,"Uganalandia",60547972,307.77,1,"T3",NA,"list(list(choice = ""JACKAL"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""RESTING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list(LIKE = ""CATDOG"")))",1,1,"JACKAL","1","NO",0,0,0,1,0,NA
"172",10433076,"Uganalandia",60547982,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"173",10434236,"Uganalandia",60547989,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"174",10435476,"Uganalandia",60547995,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"175",10436204,"Uganalandia",60548001,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"176",10455888,"Uganalandia",60548005,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"177",10456446,"Uganalandia",60548012,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"178",10459923,"Uganalandia",60548017,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"179",10462932,"Uganalandia",60548034,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"ZEBRA","2",NA,1,0,0,0,0,NA
"180",10319293,"Uganalandia",60548039,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"181",10432128,"Uganalandia",60548047,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"182",10431528,"cogs",60548050,307.77,1,"T3",NA,"list(list(choice = ""GAZELLE"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GAZELLE","1","NO",0,0,0,0,1,NA
"183",10433762,"Uganalandia",60548054,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"184",10434510,"Uganalandia",60548058,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"185",10433389,"aedegus",60548061,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"186",10435602,"Uganalandia",60548063,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"187",10435872,"aedegus",60548079,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"188",10431545,"cogs",60548101,307.77,1,"T3",NA,"list(list(choice = ""WARTHOG"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"WARTHOG","1","NO",1,0,0,0,0,NA
"189",10454446,"aedegus",60548106,307.77,1,"T3",NA,"list(list(choice = ""IMPALA"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"IMPALA","2","NO",0,0,1,0,0,NA
"190",10431551,"cogs",60548130,307.77,1,"T3",NA,"list(list(choice = ""WARTHOG"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"WARTHOG","1","NO",1,0,0,0,0,NA
"191",10456379,"aedegus",60548133,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","3","NO",1,0,0,0,0,NA
"192",10434802,"cogs",60548140,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"193",10458144,"aedegus",60548148,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"194",10436773,"cogs",60548151,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"195",10461973,"aedegus",60548170,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","1","NO",0,0,0,0,1,NA
"196",10459146,"cogs",60548177,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"", ""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GIRAFFE","2","NO",1,0,0,0,1,NA
"197",10463727,"aedegus",60548196,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"198",10465311,"aedegus",60548213,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","3","NO",1,0,0,0,0,NA
"199",10461944,"cogs",60548217,307.77,1,"T3",NA,"list(list(choice = ""GAZELLE"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GAZELLE","2","NO",1,0,0,0,0,NA
"200",10477421,"aedegus",60548230,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"201",10318468,"aedegus",60548243,307.77,1,"T3",NA,"list(list(choice = ""GIRAFFE"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"GIRAFFE","1","NO",0,0,1,0,0,NA
"202",10462587,"cogs",60548250,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","3","NO",1,0,0,0,0,NA
"203",10431094,"aedegus",60548252,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"204",10432021,"aedegus",60548257,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"205",10477613,"cogs",60548263,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"206",10436178,"aedegus",60548265,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"207",10319487,"cogs",60548276,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"208",10433579,"cogs",60548284,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"209",10436696,"cogs",60548289,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"210",10457117,"aedegus",60548292,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""5"", WHATBEHAVIORSDOYOUSEE = list(""STANDING"", ""RESTING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"LIVESTOCK","5","NO",0,0,0,1,1,NA
"211",10436737,"cogs",60548294,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"212",10460305,"aedegus",60548305,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"213",10464047,"aedegus",60548315,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"214",10464247,"aedegus",60548319,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"215",10477155,"aedegus",60548333,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"216",10456288,"cogs",60548337,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",1,0,0,0,0,NA
"217",10477670,"aedegus",60548338,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"218",10319350,"aedegus",60548342,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"219",10458947,"cogs",60548370,307.77,1,"T3",NA,"list(list(choice = ""DIKDIK"", answers = list(HOWMANY = ""3"", WHATBEHAVIORSDOYOUSEE = list(""STANDING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"DIKDIK","3","NO",0,0,0,0,1,NA
"220",10461790,"cogs",60548376,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"221",10432401,"aedegus",60548378,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"222",10462619,"cogs",60548381,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"223",10463285,"cogs",60548389,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"224",10432610,"aedegus",60548395,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"225",10433261,"aedegus",60548411,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"226",10434884,"aedegus",60548418,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"227",10454103,"aedegus",60548451,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""1150"", WHATBEHAVIORSDOYOUSEE = list(""EATING"", ""STANDING""), ARETHEREANYYOUNGPRESENT = ""YES""), filters = list()))",1,1,"LIVESTOCK","1150","YES",1,0,0,0,1,NA
"228",10454147,"aedegus",60548467,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"229",10457999,"aedegus",60548482,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"230",10461529,"aedegus",60548495,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"231",10318718,"Yuxole",60548512,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"232",10462973,"aedegus",60548521,307.77,1,"T3",NA,"list(list(choice = ""KUDU"", answers = list(HOWMANY = ""2"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"KUDU","2","NO",1,0,0,0,0,NA
"233",10478288,"cogs",60548530,307.77,1,"T3",NA,"list(list(choice = ""BUSHPIG"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""EATING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"BUSHPIG","1","NO",1,0,0,0,0,NA
"234",10318523,"aedegus",60548535,307.77,1,"T3",NA,"list(list(choice = ""ELEPHANT"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ELEPHANT","1","NO",0,0,1,0,0,NA
"235",10431911,"cogs",60548536,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"236",10432280,"cogs",60548539,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"237",10435249,"cogs",60548543,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"238",10436549,"cogs",60548545,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"239",10455349,"cogs",60548548,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"240",10319628,"aedegus",60548551,307.77,1,"T3",NA,"list(list(choice = ""ZEBRA"", answers = list(HOWMANY = ""1"", WHATBEHAVIORSDOYOUSEE = list(""MOVING""), ARETHEREANYYOUNGPRESENT = ""NO""), filters = list()))",1,1,"ZEBRA","1","NO",0,0,1,0,0,NA
"241",10456664,"cogs",60548553,307.77,1,"T3",NA,"list()",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nothing Here"
"242",10319676,"Yuxole",60548554,307.77,1,"T3",NA,"list(list(choice = ""LIVESTOCK"", answers = list(HOWMANY = ""10"", WHATBEHAVIORSDOYOUSEE = list(""EATING"")), filters = list()))",1,1,"LIVESTOCK","10",NA,1,0,0,0,0,NA
