"subject_ids","user_name","classification_id","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","how_many","behavior_EATING","behavior_GROOMING","behavior_INTERACTING","behavior_RUNNING","behavior_SITTING","behavior_STANDING","behavior_WALKING"
4597640,"not-logged-in-180e5e88cc1016ffa7a1",24287811,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594646,"not-logged-in-180e5e88cc1016ffa7a1",24287829,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4595095,"not-logged-in-180e5e88cc1016ffa7a1",24287844,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4596500,"not-logged-in-180e5e88cc1016ffa7a1",24287845,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4602516,"not-logged-in-180e5e88cc1016ffa7a1",24287848,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599944,"not-logged-in-180e5e88cc1016ffa7a1",24287857,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4599805,"not-logged-in-180e5e88cc1016ffa7a1",24287862,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4602248,"Ralston",24289906,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4597913,"Ralston",24289920,463.55,1,"T3",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA
4593945,"Ralston",24289930,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""RUNNING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,1,0,0,0
4594327,"Ralston",24289952,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""EATING""), HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"RACCOON","35",1,0,0,0,0,0,0
4595176,"Ralston",24289957,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4602390,"Ralston",24289972,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"TURKEY","1",NA,NA,NA,NA,NA,NA,NA
4599663,"Ralston",24289996,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"SQUIRREL","2",NA,NA,NA,NA,NA,NA,NA
4595320,"Ralston",24290013,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DEER","35",NA,NA,NA,NA,NA,NA,NA
4598978,"Ralston",24290025,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4597997,"Ralston",24290036,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4594083,"Ralston",24290046,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4596170,"Ralston",24290057,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""STANDING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1,0
4594763,"Ralston",24290069,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4599397,"Ralston",24290085,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""EATING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",1,0,0,0,0,0,0
4597605,"Ralston",24290099,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599303,"Ralston",24290110,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595839,"Ralston",24290117,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4593930,"Ralston",24290129,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"TURKEY","2",NA,NA,NA,NA,NA,NA,NA
4593692,"Ralston",24290140,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4594246,"Ralston",24290151,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4594624,"Ralston",24290166,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4594357,"Ralston",24290241,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597544,"Ralston",24290272,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DEER","35",NA,NA,NA,NA,NA,NA,NA
4593641,"Ralston",24290288,463.55,1,"T3",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA
4596037,"Ralston",24290305,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4594114,"Ralston",24290323,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4593592,"Ralston",24290337,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599672,"Ralston",24290356,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4602253,"Ralston",24290374,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""INTERACTING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,1,0,0,0,0
4597723,"Ralston",24290402,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DUCKS","35",NA,NA,NA,NA,NA,NA,NA
4599774,"Ralston",24290428,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"SQUIRREL","2",NA,NA,NA,NA,NA,NA,NA
4596434,"Ralston",24290443,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4594076,"Ralston",24290456,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DUCKS","35",NA,NA,NA,NA,NA,NA,NA
4595354,"Ralston",24290470,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4593912,"Ralston",24290485,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4597623,"Ralston",24290498,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595987,"Ralston",24290524,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DEER","35",NA,NA,NA,NA,NA,NA,NA
4597499,"Ralston",24290535,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599860,"Ralston",24290543,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4602757,"Ralston",24290555,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""EATING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",1,0,0,0,0,0,0
4595871,"Ralston",24290568,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4595693,"Ralston",24290578,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595067,"Ralston",24290585,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4597729,"Ralston",24291138,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DUCKS","35",NA,NA,NA,NA,NA,NA,NA
4602789,"Ralston",24291156,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597653,"Ralston",24291182,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4599780,"Ralston",24291196,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4594348,"Ralston",24291220,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4598047,"Ralston",24291235,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4597567,"Ralston",24291254,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4594498,"Ralston",24291263,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4596044,"Ralston",24291270,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4602570,"Ralston",24291275,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595944,"Ralston",24291283,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599901,"Ralston",24291304,463.55,1,"T3",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA
4599668,"Ralston",24291320,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4594064,"Ralston",24291325,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4594213,"Ralston",24291334,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4593749,"Ralston",24291344,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595809,"Ralston",24291352,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4593530,"Ralston",24291376,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""EATING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",1,0,0,0,0,0,0
4597662,"Ralston",24291384,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4593811,"Ralston",24291398,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4596228,"Ralston",24291411,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"TURKEY","1",NA,NA,NA,NA,NA,NA,NA
4599259,"Ralston",24291424,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4602256,"Ralston",24291437,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4593858,"Ralston",24291446,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4597669,"Ralston",24291460,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""EATING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",1,0,0,0,0,0,0
4594103,"Ralston",24291473,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4598052,"Ralston",24291493,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4594342,"Ralston",24291532,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""EATING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",1,0,0,0,0,0,0
4593836,"Ralston",24291538,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4602498,"Ralston",24291561,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4594404,"Ralston",24291574,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597566,"Ralston",24291590,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4595598,"Ralston",24291601,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4595045,"Ralston",24291616,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599269,"Ralston",24291632,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595743,"Ralston",24291645,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4597829,"Ralston",24291655,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595830,"Holly033",24299834,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""STANDING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,1,0
4596139,"Holly033",24299841,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4595423,"Holly033",24299846,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599746,"Holly033",24299874,463.55,1,"T3",NA,"list(list(choice = ""STRIPEDSKUNK"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"STRIPEDSKUNK","1",0,0,0,0,0,0,1
4594523,"Holly033",24299887,463.55,1,"T3",NA,"list(list(choice = ""OTHERBIRD"", answers = list(HOWMANYANIMALSDOYOUSEE = ""MANY""), filters = list()))",1,1,"OTHERBIRD","MANY",NA,NA,NA,NA,NA,NA,NA
4595614,"Holly033",24299892,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594161,"Holly033",24299900,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4594639,"Holly033",24299902,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4596337,"Holly033",24299908,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4594972,"Holly033",24299921,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595959,"Holly033",24299937,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594030,"Holly033",24299941,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4597582,"Holly033",24299996,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595407,"Holly033",24300006,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4595941,"Holly033",24300023,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4602369,"Holly033",24300030,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""MANY""), filters = list()))",1,1,"TURKEY","MANY",NA,NA,NA,NA,NA,NA,NA
4594751,"Holly033",24300042,463.55,1,"T3",NA,"list(list(choice = ""OTHERBIRD"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"OTHERBIRD","1",NA,NA,NA,NA,NA,NA,NA
4596430,"Holly033",24300062,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4593855,"Holly033",24300072,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4602636,"Holly033",24300075,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4595924,"Holly033",24300081,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597548,"Holly033",24300089,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595645,"Holly033",24300095,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594330,"Holly033",24300108,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""INTERACTING""), HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"RACCOON","2",0,0,1,0,0,0,0
4593541,"Holly033",24300124,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""INTERACTING""), HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"RACCOON","2",0,0,1,0,0,0,0
4595972,"Holly033",24300134,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4602312,"Holly033",24300143,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4593908,"Holly033",24300158,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4596034,"Holly033",24300167,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"TURKEY","2",NA,NA,NA,NA,NA,NA,NA
